Name,observation_value,Trait,Year
PI408167C,44.5,protein,2021
PI408169D,44.5,protein,2021
PI408197B,44.5,protein,2021
PI408226B,44.5,protein,2021
PI408248A,44.5,protein,2021
PI408281A,44.5,protein,2021
PI408307C,44.5,protein,2021
PI408319A,44.5,protein,2021
PI424232B,44.5,protein,2021
PI424270A,44.5,protein,2021
PI424348B,44.5,protein,2021
PI424493B,44.5,protein,2021
PI424521B,44.5,protein,2021
PI424569B,44.5,protein,2021
PI437127B,44.5,protein,2021
PI437363A,44.5,protein,2021
PI437622B,44.5,protein,2021
PI437814A,44.5,protein,2021
PI437886B,44.5,protein,2021
PI437902B,44.5,protein,2021
PI437915A,44.5,protein,2021
PI437955A,44.5,protein,2021
PI437964A,44.5,protein,2021
PI437985A,44.5,protein,2021
PI438181B,44.5,protein,2021
PI438238B,44.5,protein,2021
PI438350B,44.5,protein,2021
PI438357A,44.5,protein,2021
PI438490A,44.5,protein,2021
PI442007A,44.5,protein,2021
PI458024A,44.5,protein,2021
PI458045A,44.5,protein,2021
PI458175D,44.5,protein,2021
PI458278B,44.5,protein,2021
PI507286C,44.5,protein,2021
PI507696A,44.5,protein,2021
PI507704A,44.5,protein,2021
PI508296C,44.5,protein,2021
PI548402S,44.5,protein,2021
PI464868A,44.5,protein,2021
PI468398B,44.5,protein,2021
PI507812A,44.5,protein,2021
PI587881,44.5,protein,2021
PI587847,44.5,protein,2021
PI587756,44.5,protein,2021
PI587713,44.5,protein,2021
PI587718,44.5,protein,2021
PI587576,44.5,protein,2021
PI567299A,44.5,protein,2021
PI567352B,44.5,protein,2021
PI567419B,44.5,protein,2021
PI567429D,44.5,protein,2021
PI567473A,44.5,protein,2021
PI567767D,44.5,protein,2021
PI567261A,44.5,protein,2021
PI574476C,44.5,protein,2021
PI578311C,44.5,protein,2021
PI578318A,44.5,protein,2021
PI578319F,44.5,protein,2021
PI567046C,44.5,protein,2021
PI592927,44.5,protein,2021
PI594219,44.5,protein,2021
PI594484,44.5,protein,2021
PI594496,44.5,protein,2021
PI594698,44.5,protein,2021
PI594865,44.5,protein,2021
PI594624,44.5,protein,2021
PI587570A,44.5,protein,2021
PI587891B,44.5,protein,2021
PI587698B,44.5,protein,2021
PI587550C,44.5,protein,2021
PI587606C,44.5,protein,2021
PI588033D,44.5,protein,2021
PI587604B,44.5,protein,2021
PI587550A,44.5,protein,2021
PI587719A,44.5,protein,2021
PI587557A,44.5,protein,2021
PI587577D,44.5,protein,2021
PI578344A,44.5,protein,2021
PI595645,44.5,protein,2021
PI597664,44.5,protein,2021
PI602597,44.5,protein,2021
PI603291,44.5,protein,2021
PI603447,44.5,protein,2021
PI603785,44.5,protein,2021
PI593956D,44.5,protein,2021
PI594005D,44.5,protein,2021
PI594670A,44.5,protein,2021
PI594807A,44.5,protein,2021
PI407941B,44.5,protein,2021
PI603599A,44.5,protein,2021
PI603706B,44.5,protein,2021
PI603730C,44.5,protein,2021
PI603418D,44.5,protein,2021
PI603546B,44.5,protein,2021
PI628880,44.5,protein,2021
PI587730C,44.5,protein,2021
FC31122,44.6,protein,2021
PI62203,44.6,protein,2021
PI68455,44.6,protein,2021
PI68722,44.6,protein,2021
PI70501,44.6,protein,2021
PI71845,44.6,protein,2021
PI79620,44.6,protein,2021
PI79862,44.6,protein,2021
PI82235,44.6,protein,2021
PI82509,44.6,protein,2021
PI84967,44.6,protein,2021
PI89143,44.6,protein,2021
PI90490,44.6,protein,2021
PI91116,44.6,protein,2021
PI96118,44.6,protein,2021
PI97225,44.6,protein,2021
PI157395,44.6,protein,2021
PI157402,44.6,protein,2021
PI157406,44.6,protein,2021
PI157414,44.6,protein,2021
PI170899,44.6,protein,2021
PI172901,44.6,protein,2021
PI194645,44.6,protein,2021
PI196155,44.6,protein,2021
PI196166,44.6,protein,2021
PI196526,44.6,protein,2021
PI230973,44.6,protein,2021
PI230974,44.6,protein,2021
PI230976,44.6,protein,2021
PI239237,44.6,protein,2021
PI297543,44.6,protein,2021
PI319525,44.6,protein,2021
PI342003,44.6,protein,2021
PI381662,44.6,protein,2021
PI381685,44.6,protein,2021
PI391594,44.6,protein,2021
PI398184,44.6,protein,2021
PI398189,44.6,protein,2021
PI398225,44.6,protein,2021
PI398227,44.6,protein,2021
PI398231,44.6,protein,2021
PI398253,44.6,protein,2021
PI398272,44.6,protein,2021
PI398340,44.6,protein,2021
PI398341,44.6,protein,2021
PI398354,44.6,protein,2021
PI398391,44.6,protein,2021
PI398400,44.6,protein,2021
PI398497,44.6,protein,2021
PI398507,44.6,protein,2021
PI398525,44.6,protein,2021
PI398541,44.6,protein,2021
PI398619,44.6,protein,2021
PI398752,44.6,protein,2021
PI398776,44.6,protein,2021
PI398813,44.6,protein,2021
PI398887,44.6,protein,2021
PI398930,44.6,protein,2021
PI398954,44.6,protein,2021
PI399009,44.6,protein,2021
PI399021,44.6,protein,2021
PI399089,44.6,protein,2021
PI406708,44.6,protein,2021
PI407047,44.6,protein,2021
PI407077,44.6,protein,2021
PI407656,44.6,protein,2021
PI407721,44.6,protein,2021
PI407764,44.6,protein,2021
PI407850,44.6,protein,2021
PI407850,44.6,protein,2021
PI407871,44.6,protein,2021
PI407878,44.6,protein,2021
PI408064,44.6,protein,2021
PI408085,44.6,protein,2021
PI408156,44.6,protein,2021
PI408172,44.6,protein,2021
PI408245,44.6,protein,2021
PI408274,44.6,protein,2021
PI408320,44.6,protein,2021
PI416751,44.6,protein,2021
PI416757,44.6,protein,2021
PI416871,44.6,protein,2021
PI416875,44.6,protein,2021
PI416902,44.6,protein,2021
PI417037,44.6,protein,2021
PI417078,44.6,protein,2021
PI417081,44.6,protein,2021
PI417088,44.6,protein,2021
PI417097,44.6,protein,2021
PI417150,44.6,protein,2021
PI417172,44.6,protein,2021
PI417207,44.6,protein,2021
PI417289,44.6,protein,2021
PI417313,44.6,protein,2021
PI417326,44.6,protein,2021
PI417331,44.6,protein,2021
PI417337,44.6,protein,2021
PI417338,44.6,protein,2021
PI417382,44.6,protein,2021
PI417451,44.6,protein,2021
PI417579,44.6,protein,2021
PI423705,44.6,protein,2021
PI423705,44.6,protein,2021
PI423765,44.6,protein,2021
PI423765,44.6,protein,2021
PI423786,44.6,protein,2021
PI423790,44.6,protein,2021
PI423846,44.6,protein,2021
PI423889,44.6,protein,2021
PI423924,44.6,protein,2021
PI423973,44.6,protein,2021
PI424167,44.6,protein,2021
PI424175,44.6,protein,2021
PI424301,44.6,protein,2021
PI424326,44.6,protein,2021
PI424422,44.6,protein,2021
PI424520,44.6,protein,2021
PI424531,44.6,protein,2021
PI424563,44.6,protein,2021
PI424575,44.6,protein,2021
PI436569,44.6,protein,2021
PI437143,44.6,protein,2021
PI437225,44.6,protein,2021
PI437245,44.6,protein,2021
PI437307,44.6,protein,2021
PI437325,44.6,protein,2021
PI437384,44.6,protein,2021
PI437393,44.6,protein,2021
PI437397,44.6,protein,2021
PI437424,44.6,protein,2021
PI437466,44.6,protein,2021
PI437468,44.6,protein,2021
PI437576,44.6,protein,2021
PI437624,44.6,protein,2021
PI437739,44.6,protein,2021
PI437755,44.6,protein,2021
PI437897,44.6,protein,2021
PI437942,44.6,protein,2021
PI437944,44.6,protein,2021
PI437982,44.6,protein,2021
PI438014,44.6,protein,2021
PI438025,44.6,protein,2021
PI438036,44.6,protein,2021
PI438060,44.6,protein,2021
PI438073,44.6,protein,2021
PI438237,44.6,protein,2021
PI438297,44.6,protein,2021
PI438324,44.6,protein,2021
PI438468,44.6,protein,2021
PI438487,44.6,protein,2021
PI458115,44.6,protein,2021
PI458207,44.6,protein,2021
PI458224,44.6,protein,2021
PI458257,44.6,protein,2021
PI476914,44.6,protein,2021
PI476932,44.6,protein,2021
PI497970,44.6,protein,2021
PI504493,44.6,protein,2021
PI506491,44.6,protein,2021
PI506630,44.6,protein,2021
PI506683,44.6,protein,2021
PI506768,44.6,protein,2021
PI506780,44.6,protein,2021
PI506857,44.6,protein,2021
PI506878,44.6,protein,2021
PI506879,44.6,protein,2021
PI506940,44.6,protein,2021
PI507065,44.6,protein,2021
PI507068,44.6,protein,2021
PI507075,44.6,protein,2021
PI507121,44.6,protein,2021
PI507249,44.6,protein,2021
PI507267,44.6,protein,2021
PI507276,44.6,protein,2021
PI507310,44.6,protein,2021
PI507592,44.6,protein,2021
PI507689,44.6,protein,2021
PI507707,44.6,protein,2021
PI507795,44.6,protein,2021
PI518287,44.6,protein,2021
PI547427,44.6,protein,2021
PI547436,44.6,protein,2021
PI547737,44.6,protein,2021
PI548395,44.6,protein,2021
PI548547,44.6,protein,2021
PI548604,44.6,protein,2021
PI548677,44.6,protein,2021
PI567458,44.6,protein,2021
PI567463,44.6,protein,2021
PI567467,44.6,protein,2021
PI567475,44.6,protein,2021
PI567484,44.6,protein,2021
PI567487,44.6,protein,2021
PI567493,44.6,protein,2021
PI567499,44.6,protein,2021
PI567675,44.6,protein,2021
PI578343,44.6,protein,2021
PI578454,44.6,protein,2021
PI290126A,44.6,protein,2021
PI291319B,44.6,protein,2021
PI291320B,44.6,protein,2021
PI378664A,44.6,protein,2021
PI378674B,44.6,protein,2021
PI404160A,44.6,protein,2021
PI407861A,44.6,protein,2021
PI407966B,44.6,protein,2021
PI407976B,44.6,protein,2021
PI408004-2,44.6,protein,2021
PI408110A,44.6,protein,2021
PI408197A,44.6,protein,2021
PI408200B,44.6,protein,2021
PI408206-1,44.6,protein,2021
PI408212A,44.6,protein,2021
PI408222B,44.6,protein,2021
PI417033A,44.6,protein,2021
PI417150A,44.6,protein,2021
PI424164A,44.6,protein,2021
PI424171B,44.6,protein,2021
PI424192A,44.6,protein,2021
PI424214B,44.6,protein,2021
PI424220A,44.6,protein,2021
PI424227A,44.6,protein,2021
PI424251A,44.6,protein,2021
PI424272B,44.6,protein,2021
PI424285D,44.6,protein,2021
PI424405C,44.6,protein,2021
PI424549A,44.6,protein,2021
PI437109C,44.6,protein,2021
PI437515A,44.6,protein,2021
PI437635E,44.6,protein,2021
PI437678A,44.6,protein,2021
PI437685D,44.6,protein,2021
PI437857C,44.6,protein,2021
PI437860B,44.6,protein,2021
PI437902D,44.6,protein,2021
PI437910C,44.6,protein,2021
PI437964B,44.6,protein,2021
PI437996B,44.6,protein,2021
PI438027A,44.6,protein,2021
PI438123C,44.6,protein,2021
PI438133A,44.6,protein,2021
PI438256A,44.6,protein,2021
PI438330A,44.6,protein,2021
PI438435B,44.6,protein,2021
PI449458A,44.6,protein,2021
PI458202A,44.6,protein,2021
PI458281A,44.6,protein,2021
PI475812A,44.6,protein,2021
PI549042B,44.6,protein,2021
PI561309A,44.6,protein,2021
PI561379A,44.6,protein,2021
PI483460A,44.6,protein,2021
PI483462A,44.6,protein,2021
PI587990,44.6,protein,2021
PI587886,44.6,protein,2021
PI587818,44.6,protein,2021
PI587800,44.6,protein,2021
PI587752,44.6,protein,2021
PI587752,44.6,protein,2021
PI587729,44.6,protein,2021
PI587740,44.6,protein,2021
PI587676,44.6,protein,2021
PI587653,44.6,protein,2021
PI587623,44.6,protein,2021
PI587593,44.6,protein,2021
PI567349A,44.6,protein,2021
PI567350B,44.6,protein,2021
PI567375B,44.6,protein,2021
PI567404B,44.6,protein,2021
PI567507D,44.6,protein,2021
PI567578A,44.6,protein,2021
PI567629A,44.6,protein,2021
PI567629B,44.6,protein,2021
PI567216A,44.6,protein,2021
PI567281B,44.6,protein,2021
PI578324C,44.6,protein,2021
PI593987,44.6,protein,2021
PI594021,44.6,protein,2021
PI578499B,44.6,protein,2021
PI594582,44.6,protein,2021
PI594689,44.6,protein,2021
PI594611,44.6,protein,2021
PI594453,44.6,protein,2021
PI587564B,44.6,protein,2021
PI587608C,44.6,protein,2021
PI587716A,44.6,protein,2021
PI587725C,44.6,protein,2021
PI587915B,44.6,protein,2021
PI587719B,44.6,protein,2021
PI587598A,44.6,protein,2021
PI587550A,44.6,protein,2021
PI587757B,44.6,protein,2021
PI588008B,44.6,protein,2021
PI592962B,44.6,protein,2021
PI597487,44.6,protein,2021
PI603166,44.6,protein,2021
PI603372,44.6,protein,2021
PI603408,44.6,protein,2021
PI603625,44.6,protein,2021
PI594398A,44.6,protein,2021
PI594430A,44.6,protein,2021
PI594430C,44.6,protein,2021
PI594648A,44.6,protein,2021
PI594828B,44.6,protein,2021
PI612611,44.6,protein,2021
PI603737A,44.6,protein,2021
PI603742B,44.6,protein,2021
PI603757C,44.6,protein,2021
PI603913D,44.6,protein,2021
PI612713B,44.6,protein,2021
PI65342,44.7,protein,2021
PI68483,44.7,protein,2021
PI68722,44.7,protein,2021
PI70202,44.7,protein,2021
PI79861,44.7,protein,2021
PI85021,44.7,protein,2021
PI85272,44.7,protein,2021
PI88355,44.7,protein,2021
PI89006,44.7,protein,2021
PI89784,44.7,protein,2021
PI91133,44.7,protein,2021
PI92702,44.7,protein,2021
PI153217,44.7,protein,2021
PI153235,44.7,protein,2021
PI157438,44.7,protein,2021
PI163453,44.7,protein,2021
PI165671,44.7,protein,2021
PI170888,44.7,protein,2021
PI174854,44.7,protein,2021
PI174855,44.7,protein,2021
PI180521,44.7,protein,2021
PI181545,44.7,protein,2021
PI181566,44.7,protein,2021
PI184045,44.7,protein,2021
PI189950,44.7,protein,2021
PI189965,44.7,protein,2021
PI192867,44.7,protein,2021
PI196501,44.7,protein,2021
PI200449,44.7,protein,2021
PI200503,44.7,protein,2021
PI201428,44.7,protein,2021
PI208433,44.7,protein,2021
PI240665,44.7,protein,2021
PI258384,44.7,protein,2021
PI285095,44.7,protein,2021
PI331795,44.7,protein,2021
PI339867,44.7,protein,2021
PI339999,44.7,protein,2021
PI360834,44.7,protein,2021
PI377577,44.7,protein,2021
PI381682,44.7,protein,2021
PI393999,44.7,protein,2021
PI398212,44.7,protein,2021
PI398250,44.7,protein,2021
PI398255,44.7,protein,2021
PI398303,44.7,protein,2021
PI398313,44.7,protein,2021
PI398333,44.7,protein,2021
PI398340,44.7,protein,2021
PI398356,44.7,protein,2021
PI398377,44.7,protein,2021
PI398421,44.7,protein,2021
PI398453,44.7,protein,2021
PI398458,44.7,protein,2021
PI398474,44.7,protein,2021
PI398474,44.7,protein,2021
PI398487,44.7,protein,2021
PI398510,44.7,protein,2021
PI398511,44.7,protein,2021
PI398529,44.7,protein,2021
PI398554,44.7,protein,2021
PI398574,44.7,protein,2021
PI398575,44.7,protein,2021
PI398701,44.7,protein,2021
PI398746,44.7,protein,2021
PI398748,44.7,protein,2021
PI398780,44.7,protein,2021
PI398781,44.7,protein,2021
PI398809,44.7,protein,2021
PI398873,44.7,protein,2021
PI398883,44.7,protein,2021
PI398945,44.7,protein,2021
PI398961,44.7,protein,2021
PI399042,44.7,protein,2021
PI399065,44.7,protein,2021
PI399081,44.7,protein,2021
PI399089,44.7,protein,2021
PI399099,44.7,protein,2021
PI405690,44.7,protein,2021
PI407727,44.7,protein,2021
PI407751,44.7,protein,2021
PI407880,44.7,protein,2021
PI407945,44.7,protein,2021
PI408011,44.7,protein,2021
PI408060,44.7,protein,2021
PI408088,44.7,protein,2021
PI408103,44.7,protein,2021
PI408112,44.7,protein,2021
PI408147,44.7,protein,2021
PI408164,44.7,protein,2021
PI408244,44.7,protein,2021
PI408283,44.7,protein,2021
PI416893,44.7,protein,2021
PI416920,44.7,protein,2021
PI416942,44.7,protein,2021
PI416961,44.7,protein,2021
PI417098,44.7,protein,2021
PI417114,44.7,protein,2021
PI417154,44.7,protein,2021
PI417161,44.7,protein,2021
PI417181,44.7,protein,2021
PI417200,44.7,protein,2021
PI417210,44.7,protein,2021
PI417219,44.7,protein,2021
PI417245,44.7,protein,2021
PI417288,44.7,protein,2021
PI417293,44.7,protein,2021
PI417297,44.7,protein,2021
PI417300,44.7,protein,2021
PI417323,44.7,protein,2021
PI417417,44.7,protein,2021
PI417438,44.7,protein,2021
PI417495,44.7,protein,2021
PI417501,44.7,protein,2021
PI417518,44.7,protein,2021
PI417528,44.7,protein,2021
PI423735,44.7,protein,2021
PI423749,44.7,protein,2021
PI423795,44.7,protein,2021
PI423804,44.7,protein,2021
PI423810,44.7,protein,2021
PI423818,44.7,protein,2021
PI423825,44.7,protein,2021
PI423938,44.7,protein,2021
PI423972,44.7,protein,2021
PI424016,44.7,protein,2021
PI424123,44.7,protein,2021
PI424136,44.7,protein,2021
PI424259,44.7,protein,2021
PI424268,44.7,protein,2021
PI424389,44.7,protein,2021
PI424448,44.7,protein,2021
PI424514,44.7,protein,2021
PI424536,44.7,protein,2021
PI424571,44.7,protein,2021
PI424586,44.7,protein,2021
PI437083,44.7,protein,2021
PI437216,44.7,protein,2021
PI437345,44.7,protein,2021
PI437358,44.7,protein,2021
PI437365,44.7,protein,2021
PI437430,44.7,protein,2021
PI437439,44.7,protein,2021
PI437460,44.7,protein,2021
PI437464,44.7,protein,2021
PI437521,44.7,protein,2021
PI437579,44.7,protein,2021
PI437794,44.7,protein,2021
PI437868,44.7,protein,2021
PI437922,44.7,protein,2021
PI438206,44.7,protein,2021
PI438287,44.7,protein,2021
PI438305,44.7,protein,2021
PI438467,44.7,protein,2021
PI438499,44.7,protein,2021
PI442013,44.7,protein,2021
PI458036,44.7,protein,2021
PI458101,44.7,protein,2021
PI458185,44.7,protein,2021
PI458206,44.7,protein,2021
PI458228,44.7,protein,2021
PI458240,44.7,protein,2021
PI458261,44.7,protein,2021
PI464935,44.7,protein,2021
PI467314,44.7,protein,2021
PI468923,44.7,protein,2021
PI471929,44.7,protein,2021
PI483459,44.7,protein,2021
PI497952,44.7,protein,2021
PI497967,44.7,protein,2021
PI504489,44.7,protein,2021
PI504497,44.7,protein,2021
PI506473,44.7,protein,2021
PI506544,44.7,protein,2021
PI506705,44.7,protein,2021
PI506750,44.7,protein,2021
PI506786,44.7,protein,2021
PI506795,44.7,protein,2021
PI506805,44.7,protein,2021
PI506817,44.7,protein,2021
PI506873,44.7,protein,2021
PI506958,44.7,protein,2021
PI506971,44.7,protein,2021
PI507049,44.7,protein,2021
PI507064,44.7,protein,2021
PI507272,44.7,protein,2021
PI507303,44.7,protein,2021
PI507315,44.7,protein,2021
PI507322,44.7,protein,2021
PI507323,44.7,protein,2021
PI507372,44.7,protein,2021
PI507376,44.7,protein,2021
PI507451,44.7,protein,2021
PI507453,44.7,protein,2021
PI507506,44.7,protein,2021
PI507539,44.7,protein,2021
PI507677,44.7,protein,2021
PI507787,44.7,protein,2021
PI507798,44.7,protein,2021
PI518709,44.7,protein,2021
PI538387,44.7,protein,2021
PI548433,44.7,protein,2021
PI548446,44.7,protein,2021
PI548482,44.7,protein,2021
PI548622,44.7,protein,2021
PI548652,44.7,protein,2021
PI548660,44.7,protein,2021
PI549019,44.7,protein,2021
PI553038,44.7,protein,2021
PI553052,44.7,protein,2021
PI561273,44.7,protein,2021
PI561368,44.7,protein,2021
PI566955,44.7,protein,2021
PI567176,44.7,protein,2021
PI567226,44.7,protein,2021
PI567320,44.7,protein,2021
PI567422,44.7,protein,2021
PI567438,44.7,protein,2021
PI567453,44.7,protein,2021
PI578312,44.7,protein,2021
PI578352,44.7,protein,2021
PI578358,44.7,protein,2021
PI578476,44.7,protein,2021
PI578490,44.7,protein,2021
PI79732-3,44.7,protein,2021
PI347550A,44.7,protein,2021
PI358315A,44.7,protein,2021
PI378664B,44.7,protein,2021
PI378676B,44.7,protein,2021
PI404192C,44.7,protein,2021
PI407778C,44.7,protein,2021
PI407845B,44.7,protein,2021
PI407937-2,44.7,protein,2021
PI407946-1,44.7,protein,2021
PI408169D,44.7,protein,2021
PI408181A,44.7,protein,2021
PI408269D,44.7,protein,2021
PI408269B,44.7,protein,2021
PI408269C,44.7,protein,2021
PI408308B,44.7,protein,2021
PI408315B,44.7,protein,2021
PI408332C,44.7,protein,2021
PI417472B,44.7,protein,2021
PI424157B,44.7,protein,2021
PI424172C,44.7,protein,2021
PI424277A,44.7,protein,2021
PI427088I,44.7,protein,2021
PI427105B,44.7,protein,2021
PI437105C,44.7,protein,2021
PI437109B,44.7,protein,2021
PI437174B,44.7,protein,2021
PI437469A,44.7,protein,2021
PI437586B,44.7,protein,2021
PI437609B,44.7,protein,2021
PI437651A,44.7,protein,2021
PI437661B,44.7,protein,2021
PI437740A,44.7,protein,2021
PI437774C,44.7,protein,2021
PI438123B,44.7,protein,2021
PI438133B,44.7,protein,2021
PI438207A,44.7,protein,2021
PI438319B,44.7,protein,2021
PI449460B,44.7,protein,2021
PI458112A,44.7,protein,2021
PI458123A,44.7,protein,2021
PI467335A,44.7,protein,2021
PI506590E,44.7,protein,2021
PI507189B,44.7,protein,2021
PI507679A,44.7,protein,2021
PI464866A,44.7,protein,2021
PI483460C,44.7,protein,2021
PI507594B,44.7,protein,2021
